label,text,Key
disengagement,"The following data were obtained from one Male student 27 of Language class 149 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:74.55369744245156, sd:13.154212878844463, max:91.6030179889087, min:60.0
ACC: mean:20.1499447211804, sd:11.983348922507762, max:40.98569506313494, min:-0.8434432522500792
EDA: mean:0.7272478023008633, sd:0.1704140923311177, max:0.9177254122342812, min:0.2680569584227466
TEMP: mean:30.06917238586641, sd:0.3894814927801725, max:30.724130462110583, min:29.5",149_27
neutral,"The following data were obtained from one Male student 27 of English class 137 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.07973756985373, sd:9.652120833590944, max:94.44649690152316, min:61.9254215491219
ACC: mean:34.45804110422663, sd:11.71097409050956, max:54.42571890358185, min:19.215315218663847
EDA: mean:0.486742844385949, sd:0.0881738656323347, max:0.624233025713234, min:0.352763902933606
TEMP: mean:30.226352001384367, sd:0.2961348725983958, max:30.63827102784336, min:29.66876767322268",137_27
disengagement,"The following data were obtained from one Male student 27 of Health class 132 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.77202142910794, sd:10.19517748670736, max:88.49149096288052, min:60.0
ACC: mean:12.348444455537226, sd:15.870032123868103, max:42.88353534012876, min:-12.142253262130328
EDA: mean:0.8003283743183456, sd:0.0956726738182361, max:0.9103333913316298, min:0.6289616871285326
TEMP: mean:30.094976765512158, sd:0.2860731902457261, max:30.57376423834137, min:29.69572353266395",132_27
disengagement,"The following data were obtained from one Male student 27 of Science class 102 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:70.52491241210136, sd:9.216958294955669, max:84.28120146677412, min:60.0
ACC: mean:22.321537110311347, sd:15.307311875653136, max:44.44584191508581, min:-5.799113219520152
EDA: mean:0.7544340225791398, sd:0.1313173213933822, max:0.9676064886201636, min:0.5086610175831594
TEMP: mean:30.04390913232683, sd:0.2831721863478582, max:30.47140695633085, min:29.539760911844407",102_27
neutral,"The following data were obtained from one Male student 27 of Language class 133 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:79.2301447926711, sd:9.223293463189412, max:90.75572222934392, min:60.671668460993054
ACC: mean:22.844300046023097, sd:15.626004218249836, max:49.08814280842018, min:4.355376640107792
EDA: mean:0.58898712838593, sd:0.1149427737106567, max:0.8368777761203019, min:0.4033916356368989
TEMP: mean:30.192788547458957, sd:0.3160889573207867, max:30.62918731909952, min:29.602380480553588",133_27
neutral,"The following data were obtained from one Male student 28 of Maths class 130 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:81.05806019237592, sd:10.71232838317099, max:100.34731832155089, min:61.707691157633874
ACC: mean:32.47527250814734, sd:9.842026951898443, max:53.95633320614043, min:16.409499856878675
EDA: mean:0.5985693142268602, sd:0.1604952809738211, max:0.9833620075378804, min:0.421815540225482
TEMP: mean:30.15685273951547, sd:0.2754225653201022, max:30.63136909801053, min:29.79093924088159",130_28
neutral,"The following data were obtained from one Male student 28 of English class 143 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.1306474015391, sd:7.844053744999227, max:88.72735251124591, min:60.0
ACC: mean:37.83821389630353, sd:13.664007408754236, max:60.872259121154265, min:7.135102695548834
EDA: mean:0.5191510265723103, sd:0.0981816255720327, max:0.7082921232935185, min:0.3691223702221766
TEMP: mean:30.268722870142007, sd:0.266801908434999, max:30.72016494151358, min:29.841922530789795",143_28
engagement,"The following data were obtained from one Male student 28 of Maths class 145 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:91.10918380368156, sd:14.617656326430726, max:113.03636642288332, min:65.92813482065685
ACC: mean:32.15780963873932, sd:9.427613703179318, max:43.38838703537096, min:15.55818457831878
EDA: mean:0.4721919580719095, sd:0.1018074334922118, max:0.6314925910086513, min:0.3087317932993088
TEMP: mean:30.322856510786256, sd:0.2579635623937582, max:30.884036524899905, min:29.926686767242103",145_28
neutral,"The following data were obtained from one Male student 28 of English class 157 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.96119527187025, sd:12.27818868532614, max:102.00589674799969, min:60.05567146387358
ACC: mean:29.59471932919344, sd:11.334203940934238, max:44.05210685841519, min:8.219153608191785
EDA: mean:0.5732562047463565, sd:0.1177106383599276, max:0.7449029593266477, min:0.4157384178242351
TEMP: mean:30.24649623884932, sd:0.3013227610086382, max:30.71732550818297, min:29.655355426004206",157_28
engagement,"The following data were obtained from one Male student 28 of Health class 138 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:89.17712606794963, sd:9.417824797657769, max:105.55083605761536, min:76.18994991569055
ACC: mean:34.158028059410555, sd:7.147231467233109, max:48.128905740373725, min:23.53209346170135
EDA: mean:0.4338148281411715, sd:0.0824395339270399, max:0.5506883578682246, min:0.3239992102347744
TEMP: mean:30.24229367704795, sd:0.2414960243861728, max:30.634669493558263, min:29.84047310873529",138_28
disengagement,"The following data were obtained from one Male student 28 of Language class 108 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:74.07378318463864, sd:8.13425625142835, max:93.66425350951108, min:63.10088833087132
ACC: mean:14.359718723418826, sd:16.686322185618657, max:36.45731827352316, min:-13.026336814062208
EDA: mean:0.7470792602115435, sd:0.1283533498289738, max:0.9616657513668204, min:0.5907753538190719
TEMP: mean:30.129130176526772, sd:0.3770481302044404, max:30.906324508226124, min:29.5421306156606",108_28
disengagement,"The following data were obtained from one Male student 28 of Politics class 140 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:73.78129048297043, sd:10.95202024303387, max:93.31016273749437, min:60.0
ACC: mean:15.192034161137771, sd:13.80586723397032, max:33.50553047777262, min:-17.174704325919137
EDA: mean:0.75842693414837, sd:0.2000996980088869, max:1.1016629081645697, min:0.3871306292886366
TEMP: mean:30.163785200881, sd:0.3182075833687964, max:30.75535703128305, min:29.77020858213712",140_28
neutral,"The following data were obtained from one Male student 28 of Language class 145 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.35739425875809, sd:9.566840279765795, max:98.74693052765949, min:60.73795469070161
ACC: mean:37.6780056794182, sd:6.228663718111327, max:50.950159892901866, min:27.70897942552738
EDA: mean:0.6146379314157533, sd:0.0847497046718334, max:0.740509709541084, min:0.480929745538565
TEMP: mean:30.26594437569496, sd:0.1824692503201455, max:30.553617225975685, min:29.979340800227725",145_28
neutral,"The following data were obtained from one Male student 28 of Politics class 138 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:85.38250150978305, sd:10.356215686335892, max:106.51554382629035, min:68.05229111307008
ACC: mean:31.77937838443764, sd:11.12568492118295, max:46.89262347366274, min:14.609459987645458
EDA: mean:0.5311207127288385, sd:0.1012312991778852, max:0.6978033160520808, min:0.335561318822705
TEMP: mean:30.11879400510013, sd:0.2328926676543217, max:30.528978136754635, min:29.82344056552525",138_28
disengagement,"The following data were obtained from one Male student 28 of Politics class 129 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:70.5466491043691, sd:9.448741590873103, max:91.61129383171836, min:60.0
ACC: mean:15.954626345299328, sd:10.250219435519927, max:36.09891576551481, min:1.705389124024023
EDA: mean:0.8706167309101331, sd:0.109282006721003, max:1.034487438372946, min:0.6735128247242591
TEMP: mean:30.01133215339147, sd:0.2967119337343323, max:30.48513713841941, min:29.5",129_28
disengagement,"The following data were obtained from one Male student 28 of English class 127 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:70.4076923254572, sd:10.013977724353, max:90.77497489268896, min:60.0
ACC: mean:16.753679319999105, sd:15.377340694567875, max:38.7678337035942, min:-6.437384009080326
EDA: mean:0.7031937292533904, sd:0.1644705538420545, max:1.0353644820706798, min:0.5090818678697813
TEMP: mean:30.18637177080011, sd:0.3108756716013651, max:30.659849542724707, min:29.5",127_28
disengagement,"The following data were obtained from one Male student 28 of Science class 107 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:73.1527392429268, sd:9.6494476135871, max:88.02414428084451, min:60.0
ACC: mean:18.11662291706842, sd:16.21380315296663, max:44.96490512165872, min:-7.209403038552821
EDA: mean:0.7589768836394664, sd:0.152430368490737, max:0.9464635748811054, min:0.4311819603083786
TEMP: mean:30.13752347339153, sd:0.3143122669132271, max:30.671285840614605, min:29.70193092978645",107_28
disengagement,"The following data were obtained from one Male student 28 of Politics class 156 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.87399415054793, sd:11.19056527125876, max:91.41728139657224, min:61.5578823584952
ACC: mean:12.905641399793405, sd:16.046589783428328, max:34.52837078583003, min:-21.91763737295569
EDA: mean:0.6866972651384609, sd:0.1313471194546666, max:0.9325750702344966, min:0.5097217059172836
TEMP: mean:30.03064379763712, sd:0.2585178784779849, max:30.51311141094514, min:29.57022103893819",156_28
neutral,"The following data were obtained from one Male student 28 of Health class 155 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:79.1854750216335, sd:10.627145798268868, max:91.09156318769736, min:64.3914583928962
ACC: mean:33.673465209267015, sd:10.07818618765288, max:50.4266109867782, min:20.93615254869445
EDA: mean:0.5111352978563131, sd:0.1188224627523127, max:0.7246809828950029, min:0.3225991727682672
TEMP: mean:30.107544936580656, sd:0.3265834199793784, max:30.581025844304023, min:29.59452195400129",155_28
neutral,"The following data were obtained from one Male student 28 of Health class 128 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:73.78458787544716, sd:8.055246502525321, max:87.07162167133006, min:63.58477536690389
ACC: mean:31.951062536273717, sd:15.465192292994294, max:55.261594341299954, min:8.889237797014161
EDA: mean:0.5138065946514111, sd:0.1026838072859779, max:0.6689311451917649, min:0.3267506197364207
TEMP: mean:30.115393927308425, sd:0.2144299421757805, max:30.624962105297943, min:29.867924884095423",128_28
neutral,"The following data were obtained from one Male student 28 of Maths class 121 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.32924506647115, sd:12.893262005116672, max:110.78184870319627, min:64.13458470267511
ACC: mean:26.66835255839523, sd:8.392074967791379, max:38.27471034610474, min:11.954712553656664
EDA: mean:0.5668043995020418, sd:0.1642390830145244, max:0.8320406944185164, min:0.2591503218066427
TEMP: mean:30.03976285627366, sd:0.1396789339696356, max:30.230096886726844, min:29.75384665563499",121_28
engagement,"The following data were obtained from one Male student 28 of Science class 126 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:82.27918257518975, sd:9.2959834925947, max:100.73946729474947, min:67.97857275167567
ACC: mean:35.93186939965121, sd:10.511862150795263, max:55.77867140278808, min:21.96002385245042
EDA: mean:0.385371533607267, sd:0.0752624533030885, max:0.4986635956144811, min:0.2397694608655059
TEMP: mean:30.208771343065308, sd:0.1961363005477431, max:30.61067411981834, min:29.838149984786103",126_28
neutral,"The following data were obtained from one Male student 28 of Maths class 120 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.20014190867278, sd:9.27648059860253, max:91.62348542847003, min:60.0
ACC: mean:29.778352482415464, sd:14.023240532187875, max:61.15750855529521, min:13.904904169427546
EDA: mean:0.5061264007194912, sd:0.115509484624047, max:0.6647795771009845, min:0.3620972338414746
TEMP: mean:30.217758475300023, sd:0.2043378653567333, max:30.50191348244113, min:29.85426665956734",120_28
neutral,"The following data were obtained from one Male student 28 of Language class 142 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.41447401844685, sd:11.67748593963805, max:103.28305152178294, min:60.4455284004174
ACC: mean:29.73394507446261, sd:16.70800364329394, max:56.35397892070023, min:3.17304351549539
EDA: mean:0.5708358540247284, sd:0.0859161489601744, max:0.7504861955413098, min:0.4067537461277528
TEMP: mean:30.174750265318373, sd:0.3603995973145106, max:30.698861329569212, min:29.5",142_28
neutral,"The following data were obtained from one Male student 28 of Science class 109 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.33454771131981, sd:8.993450799748524, max:88.09285761268339, min:64.3198480322625
ACC: mean:18.80663289418937, sd:7.496465133171153, max:32.52751397091962, min:9.035604744983008
EDA: mean:0.4987728162380991, sd:0.130697787301193, max:0.7762802542066367, min:0.3295620206529825
TEMP: mean:30.0117459955586, sd:0.2888098558658155, max:30.526045409020668, min:29.5653315757644",109_28
engagement,"The following data were obtained from one Male student 29 of English class 153 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:91.19591983150907, sd:9.54903576159045, max:106.12140587307766, min:73.36606371494771
ACC: mean:39.433788608193616, sd:10.166288185180171, max:53.124557258472144, min:20.56216353254606
EDA: mean:0.4565238659072698, sd:0.0874632678119006, max:0.626487371045251, min:0.3195354001385533
TEMP: mean:30.25833009893065, sd:0.2774723401861114, max:30.740010941283717, min:29.855925259608554",153_29
disengagement,"The following data were obtained from one Male student 29 of English class 127 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:72.93571847053326, sd:12.02927748749885, max:98.48165918465364, min:60.0
ACC: mean:18.38109357730149, sd:17.527814189963273, max:56.21976923905834, min:-5.271727179681534
EDA: mean:0.7570754657137658, sd:0.1470705776911868, max:1.0534299177550188, min:0.5391380586164418
TEMP: mean:29.891797101613832, sd:0.2732555084953854, max:30.271031538041168, min:29.5",127_29
engagement,"The following data were obtained from one Male student 29 of Language class 147 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:84.42777367422342, sd:11.643153059704908, max:105.97838733090472, min:60.0
ACC: mean:37.23679198333302, sd:10.006834408347787, max:49.20818648830796, min:17.771238427709108
EDA: mean:0.4758288618008312, sd:0.0890282731465622, max:0.5786798852725902, min:0.2594426647027469
TEMP: mean:30.377821239437434, sd:0.2519805650391141, max:31.0, min:30.02452500675282",147_29
disengagement,"The following data were obtained from one Male student 29 of English class 135 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.7971699534018, sd:14.869298850473998, max:101.42055149996747, min:60.0
ACC: mean:22.26661075508532, sd:17.984386255100432, max:60.21548214249291, min:1.732523077608196
EDA: mean:0.7343073894744556, sd:0.0975951975298305, max:0.8952034060014391, min:0.5536734236995502
TEMP: mean:30.11597105152199, sd:0.2287496340662438, max:30.581009067228983, min:29.82805307590726",135_29
neutral,"The following data were obtained from one Male student 29 of Politics class 135 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:82.44816810833622, sd:11.364258770528544, max:103.88177328581932, min:64.70587748834087
ACC: mean:32.001426824302804, sd:16.30823298205518, max:66.39915246118028, min:4.098624107124856
EDA: mean:0.6114572886812726, sd:0.0949321632630461, max:0.7384470208405379, min:0.4711752061247927
TEMP: mean:30.358372274174293, sd:0.2729069078595192, max:30.85817754554133, min:29.92608524480098",135_29
neutral,"The following data were obtained from one Male student 29 of English class 142 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:79.08347813809857, sd:11.591805259996866, max:101.69519406742964, min:60.0
ACC: mean:25.90040846001823, sd:12.314404422258994, max:42.489134284295055, min:0.5481680194453169
EDA: mean:0.5067799711737472, sd:0.0890328819365442, max:0.7268655148608095, min:0.4024818375024995
TEMP: mean:30.225880247544616, sd:0.2429264421494112, max:30.597128618850583, min:29.772805899853708",142_29
neutral,"The following data were obtained from one Male student 29 of Science class 122 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.40858523457004, sd:10.557528529566108, max:95.09286161004393, min:63.9782406600697
ACC: mean:20.37654065794249, sd:16.512312128422206, max:47.262717870185625, min:-12.348187084352418
EDA: mean:0.5166288615356927, sd:0.1474417518616576, max:0.7439710668988049, min:0.2735386036614374
TEMP: mean:30.007047912873283, sd:0.2553926834972492, max:30.39327685424324, min:29.5",122_29
engagement,"The following data were obtained from one Male student 29 of Science class 155 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:91.33570531883088, sd:9.130806819426487, max:111.91452662852092, min:75.15031253698045
ACC: mean:33.85341843519497, sd:6.532319138201065, max:44.94914810911391, min:24.660333690121085
EDA: mean:0.4757843588598746, sd:0.0908146742643776, max:0.5874056551159982, min:0.328971088576962
TEMP: mean:30.30118539341658, sd:0.2249687571070952, max:30.53631501947353, min:29.82784520257057",155_29
neutral,"The following data were obtained from one Male student 29 of Politics class 118 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.0480920973529, sd:10.603212690215289, max:96.8117701963166, min:64.76934163576135
ACC: mean:24.843611965086343, sd:13.73039857495638, max:40.11564578003135, min:1.4193011603705266
EDA: mean:0.5388301881118416, sd:0.0817914528120889, max:0.657736633773439, min:0.3857494557284765
TEMP: mean:30.14006348697253, sd:0.3581569501004941, max:30.800472723538924, min:29.64638170243313",118_29
disengagement,"The following data were obtained from one Male student 29 of English class 122 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.94318872150498, sd:8.607714361286355, max:90.53756815661112, min:60.04441182545598
ACC: mean:9.972385912684976, sd:19.169355776661856, max:53.538716791607314, min:-11.87523650486828
EDA: mean:0.7733345863258015, sd:0.185143893321718, max:1.042183646970264, min:0.349474809994268
TEMP: mean:30.225317089815263, sd:0.4098345477468595, max:30.772783641359712, min:29.6367419627953",122_29
engagement,"The following data were obtained from one Male student 29 of Health class 132 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:84.35576235378413, sd:11.574268510534914, max:109.58019010857195, min:65.46243584639282
ACC: mean:39.09444622287701, sd:10.754507704865787, max:60.051873001591, min:21.82336195366944
EDA: mean:0.4672436518431248, sd:0.1111353255976395, max:0.6216540315877472, min:0.2281764469687583
TEMP: mean:30.27336543947916, sd:0.3546938720062615, max:30.96532966293946, min:29.631749089028983",132_29
engagement,"The following data were obtained from one Male student 29 of Maths class 142 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:89.9942068808749, sd:8.091354903801438, max:98.48083664571884, min:68.37008092347278
ACC: mean:40.38175825515403, sd:9.94073650231816, max:54.10484735323203, min:19.79124448181931
EDA: mean:0.4612342671379468, sd:0.060673530905445, max:0.562952342945363, min:0.3744516606463083
TEMP: mean:30.364292060282043, sd:0.1798074954751663, max:30.609449125952903, min:30.03548457067737",142_29
neutral,"The following data were obtained from one Male student 29 of English class 154 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.6676575650111, sd:12.860505102022737, max:109.3397756079968, min:69.17362295632468
ACC: mean:31.353545027978868, sd:14.076254875353069, max:57.77018558536939, min:11.916124245666524
EDA: mean:0.5857739544853279, sd:0.1512481027178189, max:0.8231027058252239, min:0.3246730163307753
TEMP: mean:30.17305138465021, sd:0.3019953343209933, max:30.551816353946933, min:29.5",154_29
neutral,"The following data were obtained from one Male student 29 of Politics class 154 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:74.09053548198457, sd:8.725892424165643, max:91.7005286566744, min:60.0
ACC: mean:24.50684100272553, sd:8.56933937101393, max:38.63679202776184, min:11.536282747260472
EDA: mean:0.588453704840334, sd:0.0983602646183063, max:0.6987445294281089, min:0.3611748131931722
TEMP: mean:30.02917466894889, sd:0.2848943365316457, max:30.47249331236355, min:29.546065642410724",154_29
disengagement,"The following data were obtained from one Male student 29 of Language class 107 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:76.52662040551304, sd:9.63154788383722, max:88.88653225774075, min:60.0
ACC: mean:18.68310370027476, sd:10.683398943527042, max:30.8786117720946, min:-6.50945786723662
EDA: mean:0.7167373539222359, sd:0.0903749549285729, max:0.880931842487818, min:0.6164708140166486
TEMP: mean:30.242977681476354, sd:0.2796069520048478, max:30.65361395515212, min:29.65939530527041",107_29
disengagement,"The following data were obtained from one Male student 29 of Maths class 114 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:71.70694918063039, sd:10.810646723394523, max:91.86050665762478, min:60.0
ACC: mean:20.54616436058609, sd:20.653719684097556, max:57.57906668870312, min:-27.33895718852732
EDA: mean:0.6800180501525139, sd:0.1466996201335474, max:0.9562475454317734, min:0.4278445141099721
TEMP: mean:30.153427422460695, sd:0.3925020838523319, max:30.815030701397266, min:29.6709728907264",114_29
disengagement,"The following data were obtained from one Male student 29 of Politics class 149 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:70.49207680388564, sd:8.83670105914942, max:84.95979803561042, min:60.0
ACC: mean:16.52716663816513, sd:14.28851779440372, max:36.71338192742009, min:-1.560814122186187
EDA: mean:0.716794180969544, sd:0.1279416181365132, max:0.9956632527807168, min:0.4847878136420078
TEMP: mean:29.94993927859389, sd:0.2804055041002278, max:30.284424985864373, min:29.5",149_29
disengagement,"The following data were obtained from one Male student 29 of Science class 143 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:72.26520448500587, sd:8.42503088456183, max:89.82480628284506, min:60.0
ACC: mean:20.60081804697344, sd:16.164206957015264, max:45.050887534492446, min:-9.74443779020661
EDA: mean:0.7569873681748077, sd:0.155019705739601, max:0.982511823594164, min:0.5719169385385666
TEMP: mean:30.147897312839547, sd:0.2636084915311808, max:30.79306871959136, min:29.773881651903817",143_29
disengagement,"The following data were obtained from one Male student 29 of Politics class 101 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:73.51317704051102, sd:10.822431107348972, max:98.3776742337538, min:60.0
ACC: mean:6.665229778052239, sd:18.88927980786411, max:31.841847654208514, min:-22.671959627800646
EDA: mean:0.7761145315535911, sd:0.1710359287073648, max:0.9566366003768124, min:0.5059497115827679
TEMP: mean:30.02926369118512, sd:0.3138003576604212, max:30.581926806056032, min:29.570579929055366",101_29
neutral,"The following data were obtained from one Male student 29 of Science class 153 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.3930120670337, sd:9.418568065856274, max:95.16036901941104, min:60.0
ACC: mean:34.05264534445162, sd:11.518139785804916, max:51.44722349110023, min:10.578925221902969
EDA: mean:0.5705694413433322, sd:0.1537621778242261, max:0.909848092660296, min:0.3676705730950833
TEMP: mean:30.15899856632412, sd:0.2469269226028642, max:30.57293107335449, min:29.879027257050137",153_29
